age,sex,region,time,count
56,Male,d. Qeqqata Kommunia,2015,81
57,Male,d. Qeqqata Kommunia,2015,67
58,Male,d. Qeqqata Kommunia,2015,81
59,Male,d. Qeqqata Kommunia,2015,56
60,Male,d. Qeqqata Kommunia,2015,76
61,Male,d. Qeqqata Kommunia,2015,68
62,Male,d. Qeqqata Kommunia,2015,36
63,Male,d. Qeqqata Kommunia,2015,54
64,Male,d. Qeqqata Kommunia,2015,36
65,Male,d. Qeqqata Kommunia,2015,55
66,Male,d. Qeqqata Kommunia,2015,43
67,Male,d. Qeqqata Kommunia,2015,42
68,Male,d. Qeqqata Kommunia,2015,27
69,Male,d. Qeqqata Kommunia,2015,42
70,Male,d. Qeqqata Kommunia,2015,22
71,Male,d. Qeqqata Kommunia,2015,21
72,Male,d. Qeqqata Kommunia,2015,28
73,Male,d. Qeqqata Kommunia,2015,25
74,Male,d. Qeqqata Kommunia,2015,20
75,Male,d. Qeqqata Kommunia,2015,17
76,Male,d. Qeqqata Kommunia,2015,10
77,Male,d. Qeqqata Kommunia,2015,19
78,Male,d. Qeqqata Kommunia,2015,7
79,Male,d. Qeqqata Kommunia,2015,8
80,Male,d. Qeqqata Kommunia,2015,10
81,Male,d. Qeqqata Kommunia,2015,7
82,Male,d. Qeqqata Kommunia,2015,6
83,Male,d. Qeqqata Kommunia,2015,4
84,Male,d. Qeqqata Kommunia,2015,5
85,Male,d. Qeqqata Kommunia,2015,4
86,Male,d. Qeqqata Kommunia,2015,2
87,Male,d. Qeqqata Kommunia,2015,6
88,Male,d. Qeqqata Kommunia,2015,0
89,Male,d. Qeqqata Kommunia,2015,0
90,Male,d. Qeqqata Kommunia,2015,1
91,Male,d. Qeqqata Kommunia,2015,2
92,Male,d. Qeqqata Kommunia,2015,2
93,Male,d. Qeqqata Kommunia,2015,0
94,Male,d. Qeqqata Kommunia,2015,0
95,Male,d. Qeqqata Kommunia,2015,0
96,Male,d. Qeqqata Kommunia,2015,0
97,Male,d. Qeqqata Kommunia,2015,0
98,Male,d. Qeqqata Kommunia,2015,0
99,Male,d. Qeqqata Kommunia,2015,0
100+,Male,d. Qeqqata Kommunia,2015,0
0,Female,d. Avannaata kommunia,2016,90
1,Female,d. Avannaata kommunia,2016,82
2,Female,d. Avannaata kommunia,2016,83
3,Female,d. Avannaata kommunia,2016,76
4,Female,d. Avannaata kommunia,2016,84
5,Female,d. Avannaata kommunia,2016,61
6,Female,d. Avannaata kommunia,2016,90
7,Female,d. Avannaata kommunia,2016,77
8,Female,d. Avannaata kommunia,2016,75
9,Female,d. Avannaata kommunia,2016,63
10,Female,d. Avannaata kommunia,2016,83
11,Female,d. Avannaata kommunia,2016,72
12,Female,d. Avannaata kommunia,2016,68
13,Female,d. Avannaata kommunia,2016,66
14,Female,d. Avannaata kommunia,2016,94
15,Female,d. Avannaata kommunia,2016,74
16,Female,d. Avannaata kommunia,2016,59
17,Female,d. Avannaata kommunia,2016,58
18,Female,d. Avannaata kommunia,2016,54
19,Female,d. Avannaata kommunia,2016,70
20,Female,d. Avannaata kommunia,2016,82
21,Female,d. Avannaata kommunia,2016,86
22,Female,d. Avannaata kommunia,2016,75
23,Female,d. Avannaata kommunia,2016,82
24,Female,d. Avannaata kommunia,2016,105
25,Female,d. Avannaata kommunia,2016,86
26,Female,d. Avannaata kommunia,2016,83
27,Female,d. Avannaata kommunia,2016,104
28,Female,d. Avannaata kommunia,2016,85
29,Female,d. Avannaata kommunia,2016,73
30,Female,d. Avannaata kommunia,2016,66
31,Female,d. Avannaata kommunia,2016,68
32,Female,d. Avannaata kommunia,2016,68
33,Female,d. Avannaata kommunia,2016,74
34,Female,d. Avannaata kommunia,2016,82
35,Female,d. Avannaata kommunia,2016,74
36,Female,d. Avannaata kommunia,2016,51
37,Female,d. Avannaata kommunia,2016,63
38,Female,d. Avannaata kommunia,2016,50
39,Female,d. Avannaata kommunia,2016,61
40,Female,d. Avannaata kommunia,2016,54
41,Female,d. Avannaata kommunia,2016,55
42,Female,d. Avannaata kommunia,2016,44
43,Female,d. Avannaata kommunia,2016,52
44,Female,d. Avannaata kommunia,2016,65
45,Female,d. Avannaata kommunia,2016,57
46,Female,d. Avannaata kommunia,2016,57
47,Female,d. Avannaata kommunia,2016,74
48,Female,d. Avannaata kommunia,2016,91
49,Female,d. Avannaata kommunia,2016,91
50,Female,d. Avannaata kommunia,2016,106
51,Female,d. Avannaata kommunia,2016,83
52,Female,d. Avannaata kommunia,2016,87
53,Female,d. Avannaata kommunia,2016,86
54,Female,d. Avannaata kommunia,2016,71
55,Female,d. Avannaata kommunia,2016,86
56,Female,d. Avannaata kommunia,2016,61
57,Female,d. Avannaata kommunia,2016,78
58,Female,d. Avannaata kommunia,2016,54
59,Female,d. Avannaata kommunia,2016,51
60,Female,d. Avannaata kommunia,2016,63
61,Female,d. Avannaata kommunia,2016,36
62,Female,d. Avannaata kommunia,2016,45
63,Female,d. Avannaata kommunia,2016,51
64,Female,d. Avannaata kommunia,2016,29
65,Female,d. Avannaata kommunia,2016,32
66,Female,d. Avannaata kommunia,2016,42
67,Female,d. Avannaata kommunia,2016,16
68,Female,d. Avannaata kommunia,2016,16
69,Female,d. Avannaata kommunia,2016,25
70,Female,d. Avannaata kommunia,2016,25
71,Female,d. Avannaata kommunia,2016,22
72,Female,d. Avannaata kommunia,2016,30
73,Female,d. Avannaata kommunia,2016,21
74,Female,d. Avannaata kommunia,2016,30
75,Female,d. Avannaata kommunia,2016,28
76,Female,d. Avannaata kommunia,2016,27
77,Female,d. Avannaata kommunia,2016,9
78,Female,d. Avannaata kommunia,2016,21
79,Female,d. Avannaata kommunia,2016,18
80,Female,d. Avannaata kommunia,2016,9
81,Female,d. Avannaata kommunia,2016,10
82,Female,d. Avannaata kommunia,2016,10
83,Female,d. Avannaata kommunia,2016,8
84,Female,d. Avannaata kommunia,2016,4
85,Female,d. Avannaata kommunia,2016,6
86,Female,d. Avannaata kommunia,2016,9
87,Female,d. Avannaata kommunia,2016,6
88,Female,d. Avannaata kommunia,2016,1
89,Female,d. Avannaata kommunia,2016,1
90,Female,d. Avannaata kommunia,2016,0
91,Female,d. Avannaata kommunia,2016,1
92,Female,d. Avannaata kommunia,2016,0
93,Female,d. Avannaata kommunia,2016,0
94,Female,d. Avannaata kommunia,2016,0
95,Female,d. Avannaata kommunia,2016,0
96,Female,d. Avannaata kommunia,2016,0
97,Female,d. Avannaata kommunia,2016,1
98,Female,d. Avannaata kommunia,2016,0
99,Female,d. Avannaata kommunia,2016,0
100+,Female,d. Avannaata kommunia,2016,0
0,Male,d. Avannaata kommunia,2016,98
1,Male,d. Avannaata kommunia,2016,90
2,Male,d. Avannaata kommunia,2016,69
3,Male,d. Avannaata kommunia,2016,76
4,Male,d. Avannaata kommunia,2016,80
5,Male,d. Avannaata kommunia,2016,80
6,Male,d. Avannaata kommunia,2016,79
7,Male,d. Avannaata kommunia,2016,78
8,Male,d. Avannaata kommunia,2016,67
9,Male,d. Avannaata kommunia,2016,82
10,Male,d. Avannaata kommunia,2016,80
11,Male,d. Avannaata kommunia,2016,83
12,Male,d. Avannaata kommunia,2016,93
13,Male,d. Avannaata kommunia,2016,92
14,Male,d. Avannaata kommunia,2016,96
15,Male,d. Avannaata kommunia,2016,65
16,Male,d. Avannaata kommunia,2016,53
17,Male,d. Avannaata kommunia,2016,75
18,Male,d. Avannaata kommunia,2016,72
19,Male,d. Avannaata kommunia,2016,78
20,Male,d. Avannaata kommunia,2016,81
21,Male,d. Avannaata kommunia,2016,91
22,Male,d. Avannaata kommunia,2016,85
23,Male,d. Avannaata kommunia,2016,96
24,Male,d. Avannaata kommunia,2016,94
25,Male,d. Avannaata kommunia,2016,95
26,Male,d. Avannaata kommunia,2016,82
27,Male,d. Avannaata kommunia,2016,80
28,Male,d. Avannaata kommunia,2016,89
29,Male,d. Avannaata kommunia,2016,66
30,Male,d. Avannaata kommunia,2016,75
31,Male,d. Avannaata kommunia,2016,77
32,Male,d. Avannaata kommunia,2016,72
33,Male,d. Avannaata kommunia,2016,72
34,Male,d. Avannaata kommunia,2016,68
35,Male,d. Avannaata kommunia,2016,73
36,Male,d. Avannaata kommunia,2016,84
37,Male,d. Avannaata kommunia,2016,69
38,Male,d. Avannaata kommunia,2016,63
39,Male,d. Avannaata kommunia,2016,60
40,Male,d. Avannaata kommunia,2016,58
41,Male,d. Avannaata kommunia,2016,61
42,Male,d. Avannaata kommunia,2016,65
43,Male,d. Avannaata kommunia,2016,71
44,Male,d. Avannaata kommunia,2016,68
45,Male,d. Avannaata kommunia,2016,70
46,Male,d. Avannaata kommunia,2016,77
47,Male,d. Avannaata kommunia,2016,76
48,Male,d. Avannaata kommunia,2016,94
49,Male,d. Avannaata kommunia,2016,105
50,Male,d. Avannaata kommunia,2016,120
51,Male,d. Avannaata kommunia,2016,123
52,Male,d. Avannaata kommunia,2016,109
53,Male,d. Avannaata kommunia,2016,116
54,Male,d. Avannaata kommunia,2016,85
55,Male,d. Avannaata kommunia,2016,84
56,Male,d. Avannaata kommunia,2016,88
57,Male,d. Avannaata kommunia,2016,93
58,Male,d. Avannaata kommunia,2016,79
59,Male,d. Avannaata kommunia,2016,75
60,Male,d. Avannaata kommunia,2016,64
61,Male,d. Avannaata kommunia,2016,65
62,Male,d. Avannaata kommunia,2016,51
63,Male,d. Avannaata kommunia,2016,63
64,Male,d. Avannaata kommunia,2016,35
65,Male,d. Avannaata kommunia,2016,55
66,Male,d. Avannaata kommunia,2016,45
67,Male,d. Avannaata kommunia,2016,26
68,Male,d. Avannaata kommunia,2016,32
69,Male,d. Avannaata kommunia,2016,27
70,Male,d. Avannaata kommunia,2016,30
71,Male,d. Avannaata kommunia,2016,23
72,Male,d. Avannaata kommunia,2016,30
73,Male,d. Avannaata kommunia,2016,34
74,Male,d. Avannaata kommunia,2016,27
75,Male,d. Avannaata kommunia,2016,21
76,Male,d. Avannaata kommunia,2016,18
77,Male,d. Avannaata kommunia,2016,14
78,Male,d. Avannaata kommunia,2016,13
79,Male,d. Avannaata kommunia,2016,11
80,Male,d. Avannaata kommunia,2016,6
81,Male,d. Avannaata kommunia,2016,6
82,Male,d. Avannaata kommunia,2016,7
83,Male,d. Avannaata kommunia,2016,2
84,Male,d. Avannaata kommunia,2016,6
85,Male,d. Avannaata kommunia,2016,0
86,Male,d. Avannaata kommunia,2016,3
87,Male,d. Avannaata kommunia,2016,3
88,Male,d. Avannaata kommunia,2016,2
89,Male,d. Avannaata kommunia,2016,0
90,Male,d. Avannaata kommunia,2016,0
91,Male,d. Avannaata kommunia,2016,0
92,Male,d. Avannaata kommunia,2016,0
93,Male,d. Avannaata kommunia,2016,0
94,Male,d. Avannaata kommunia,2016,0
95,Male,d. Avannaata kommunia,2016,0
96,Male,d. Avannaata kommunia,2016,0
97,Male,d. Avannaata kommunia,2016,1
98,Male,d. Avannaata kommunia,2016,0
99,Male,d. Avannaata kommunia,2016,0
100+,Male,d. Avannaata kommunia,2016,0
0,Female,d. Kommune Kujalleq,2016,40
1,Female,d. Kommune Kujalleq,2016,57
2,Female,d. Kommune Kujalleq,2016,34
3,Female,d. Kommune Kujalleq,2016,43
4,Female,d. Kommune Kujalleq,2016,40
5,Female,d. Kommune Kujalleq,2016,42
6,Female,d. Kommune Kujalleq,2016,55
7,Female,d. Kommune Kujalleq,2016,51
8,Female,d. Kommune Kujalleq,2016,39
9,Female,d. Kommune Kujalleq,2016,49
10,Female,d. Kommune Kujalleq,2016,39
11,Female,d. Kommune Kujalleq,2016,34
12,Female,d. Kommune Kujalleq,2016,45
13,Female,d. Kommune Kujalleq,2016,37
14,Female,d. Kommune Kujalleq,2016,51
15,Female,d. Kommune Kujalleq,2016,51
16,Female,d. Kommune Kujalleq,2016,35
17,Female,d. Kommune Kujalleq,2016,60
18,Female,d. Kommune Kujalleq,2016,62
19,Female,d. Kommune Kujalleq,2016,53
20,Female,d. Kommune Kujalleq,2016,47
21,Female,d. Kommune Kujalleq,2016,36
22,Female,d. Kommune Kujalleq,2016,52
23,Female,d. Kommune Kujalleq,2016,47
24,Female,d. Kommune Kujalleq,2016,41
25,Female,d. Kommune Kujalleq,2016,42
26,Female,d. Kommune Kujalleq,2016,58
27,Female,d. Kommune Kujalleq,2016,48
28,Female,d. Kommune Kujalleq,2016,56
29,Female,d. Kommune Kujalleq,2016,43
30,Female,d. Kommune Kujalleq,2016,40
31,Female,d. Kommune Kujalleq,2016,34
32,Female,d. Kommune Kujalleq,2016,47
33,Female,d. Kommune Kujalleq,2016,46
34,Female,d. Kommune Kujalleq,2016,35
35,Female,d. Kommune Kujalleq,2016,40
36,Female,d. Kommune Kujalleq,2016,33
37,Female,d. Kommune Kujalleq,2016,30
38,Female,d. Kommune Kujalleq,2016,29
39,Female,d. Kommune Kujalleq,2016,34
40,Female,d. Kommune Kujalleq,2016,23
41,Female,d. Kommune Kujalleq,2016,26
42,Female,d. Kommune Kujalleq,2016,32
43,Female,d. Kommune Kujalleq,2016,20
44,Female,d. Kommune Kujalleq,2016,24
45,Female,d. Kommune Kujalleq,2016,32
46,Female,d. Kommune Kujalleq,2016,28
47,Female,d. Kommune Kujalleq,2016,49
48,Female,d. Kommune Kujalleq,2016,41
49,Female,d. Kommune Kujalleq,2016,52
50,Female,d. Kommune Kujalleq,2016,50
51,Female,d. Kommune Kujalleq,2016,67
52,Female,d. Kommune Kujalleq,2016,65
53,Female,d. Kommune Kujalleq,2016,57
54,Female,d. Kommune Kujalleq,2016,59
55,Female,d. Kommune Kujalleq,2016,62
56,Female,d. Kommune Kujalleq,2016,43
57,Female,d. Kommune Kujalleq,2016,54
58,Female,d. Kommune Kujalleq,2016,57
59,Female,d. Kommune Kujalleq,2016,33
60,Female,d. Kommune Kujalleq,2016,34
61,Female,d. Kommune Kujalleq,2016,53
62,Female,d. Kommune Kujalleq,2016,38
63,Female,d. Kommune Kujalleq,2016,37
64,Female,d. Kommune Kujalleq,2016,32
65,Female,d. Kommune Kujalleq,2016,24
66,Female,d. Kommune Kujalleq,2016,38
67,Female,d. Kommune Kujalleq,2016,27
68,Female,d. Kommune Kujalleq,2016,16
69,Female,d. Kommune Kujalleq,2016,17
70,Female,d. Kommune Kujalleq,2016,24
71,Female,d. Kommune Kujalleq,2016,21
72,Female,d. Kommune Kujalleq,2016,19
73,Female,d. Kommune Kujalleq,2016,21
74,Female,d. Kommune Kujalleq,2016,26
75,Female,d. Kommune Kujalleq,2016,18
76,Female,d. Kommune Kujalleq,2016,23
77,Female,d. Kommune Kujalleq,2016,10
78,Female,d. Kommune Kujalleq,2016,7
79,Female,d. Kommune Kujalleq,2016,11
80,Female,d. Kommune Kujalleq,2016,4
81,Female,d. Kommune Kujalleq,2016,6
82,Female,d. Kommune Kujalleq,2016,5
83,Female,d. Kommune Kujalleq,2016,5
84,Female,d. Kommune Kujalleq,2016,4
85,Female,d. Kommune Kujalleq,2016,5
86,Female,d. Kommune Kujalleq,2016,4
87,Female,d. Kommune Kujalleq,2016,4
88,Female,d. Kommune Kujalleq,2016,1
89,Female,d. Kommune Kujalleq,2016,1
90,Female,d. Kommune Kujalleq,2016,0
91,Female,d. Kommune Kujalleq,2016,0
92,Female,d. Kommune Kujalleq,2016,2
93,Female,d. Kommune Kujalleq,2016,0
94,Female,d. Kommune Kujalleq,2016,0
95,Female,d. Kommune Kujalleq,2016,0
96,Female,d. Kommune Kujalleq,2016,0
97,Female,d. Kommune Kujalleq,2016,1
98,Female,d. Kommune Kujalleq,2016,0
99,Female,d. Kommune Kujalleq,2016,0
100+,Female,d. Kommune Kujalleq,2016,0
0,Male,d. Kommune Kujalleq,2016,34
1,Male,d. Kommune Kujalleq,2016,51
2,Male,d. Kommune Kujalleq,2016,50
3,Male,d. Kommune Kujalleq,2016,55
4,Male,d. Kommune Kujalleq,2016,34
5,Male,d. Kommune Kujalleq,2016,42
6,Male,d. Kommune Kujalleq,2016,43
7,Male,d. Kommune Kujalleq,2016,50
8,Male,d. Kommune Kujalleq,2016,59
9,Male,d. Kommune Kujalleq,2016,43
10,Male,d. Kommune Kujalleq,2016,47
11,Male,d. Kommune Kujalleq,2016,43
12,Male,d. Kommune Kujalleq,2016,51
13,Male,d. Kommune Kujalleq,2016,37
14,Male,d. Kommune Kujalleq,2016,44
15,Male,d. Kommune Kujalleq,2016,43
16,Male,d. Kommune Kujalleq,2016,36
17,Male,d. Kommune Kujalleq,2016,31
18,Male,d. Kommune Kujalleq,2016,53
19,Male,d. Kommune Kujalleq,2016,70
20,Male,d. Kommune Kujalleq,2016,42
21,Male,d. Kommune Kujalleq,2016,63
22,Male,d. Kommune Kujalleq,2016,51
23,Male,d. Kommune Kujalleq,2016,63
24,Male,d. Kommune Kujalleq,2016,45
25,Male,d. Kommune Kujalleq,2016,45
26,Male,d. Kommune Kujalleq,2016,53
27,Male,d. Kommune Kujalleq,2016,56
28,Male,d. Kommune Kujalleq,2016,46
29,Male,d. Kommune Kujalleq,2016,48
30,Male,d. Kommune Kujalleq,2016,41
31,Male,d. Kommune Kujalleq,2016,49
32,Male,d. Kommune Kujalleq,2016,41
33,Male,d. Kommune Kujalleq,2016,36
34,Male,d. Kommune Kujalleq,2016,44
35,Male,d. Kommune Kujalleq,2016,45
36,Male,d. Kommune Kujalleq,2016,46
37,Male,d. Kommune Kujalleq,2016,36
38,Male,d. Kommune Kujalleq,2016,29
39,Male,d. Kommune Kujalleq,2016,25
40,Male,d. Kommune Kujalleq,2016,36
41,Male,d. Kommune Kujalleq,2016,33
42,Male,d. Kommune Kujalleq,2016,35
43,Male,d. Kommune Kujalleq,2016,32
44,Male,d. Kommune Kujalleq,2016,23
45,Male,d. Kommune Kujalleq,2016,30
46,Male,d. Kommune Kujalleq,2016,33
47,Male,d. Kommune Kujalleq,2016,33
48,Male,d. Kommune Kujalleq,2016,62
49,Male,d. Kommune Kujalleq,2016,69
50,Male,d. Kommune Kujalleq,2016,70
51,Male,d. Kommune Kujalleq,2016,78
52,Male,d. Kommune Kujalleq,2016,64
53,Male,d. Kommune Kujalleq,2016,53
54,Male,d. Kommune Kujalleq,2016,66
55,Male,d. Kommune Kujalleq,2016,67
56,Male,d. Kommune Kujalleq,2016,66
57,Male,d. Kommune Kujalleq,2016,74
58,Male,d. Kommune Kujalleq,2016,54
59,Male,d. Kommune Kujalleq,2016,49
60,Male,d. Kommune Kujalleq,2016,53
61,Male,d. Kommune Kujalleq,2016,63
62,Male,d. Kommune Kujalleq,2016,43
63,Male,d. Kommune Kujalleq,2016,35
64,Male,d. Kommune Kujalleq,2016,46
65,Male,d. Kommune Kujalleq,2016,38
66,Male,d. Kommune Kujalleq,2016,53
67,Male,d. Kommune Kujalleq,2016,30
68,Male,d. Kommune Kujalleq,2016,45
69,Male,d. Kommune Kujalleq,2016,31
70,Male,d. Kommune Kujalleq,2016,41
71,Male,d. Kommune Kujalleq,2016,33
72,Male,d. Kommune Kujalleq,2016,33
73,Male,d. Kommune Kujalleq,2016,14
74,Male,d. Kommune Kujalleq,2016,21
75,Male,d. Kommune Kujalleq,2016,15
76,Male,d. Kommune Kujalleq,2016,24
77,Male,d. Kommune Kujalleq,2016,17
78,Male,d. Kommune Kujalleq,2016,7
79,Male,d. Kommune Kujalleq,2016,9
80,Male,d. Kommune Kujalleq,2016,4
81,Male,d. Kommune Kujalleq,2016,5
82,Male,d. Kommune Kujalleq,2016,4
83,Male,d. Kommune Kujalleq,2016,4
84,Male,d. Kommune Kujalleq,2016,3
85,Male,d. Kommune Kujalleq,2016,1
86,Male,d. Kommune Kujalleq,2016,1
87,Male,d. Kommune Kujalleq,2016,1
88,Male,d. Kommune Kujalleq,2016,1
89,Male,d. Kommune Kujalleq,2016,2
90,Male,d. Kommune Kujalleq,2016,0
91,Male,d. Kommune Kujalleq,2016,0
92,Male,d. Kommune Kujalleq,2016,1
93,Male,d. Kommune Kujalleq,2016,0
94,Male,d. Kommune Kujalleq,2016,0
95,Male,d. Kommune Kujalleq,2016,0
96,Male,d. Kommune Kujalleq,2016,0
97,Male,d. Kommune Kujalleq,2016,0
98,Male,d. Kommune Kujalleq,2016,0
99,Male,d. Kommune Kujalleq,2016,0
100+,Male,d. Kommune Kujalleq,2016,0
0,Female,d. Kommune Qeqertalik,2016,54
1,Female,d. Kommune Qeqertalik,2016,47
2,Female,d. Kommune Qeqertalik,2016,42
3,Female,d. Kommune Qeqertalik,2016,39
4,Female,d. Kommune Qeqertalik,2016,52
5,Female,d. Kommune Qeqertalik,2016,41
6,Female,d. Kommune Qeqertalik,2016,42
7,Female,d. Kommune Qeqertalik,2016,37
8,Female,d. Kommune Qeqertalik,2016,43
9,Female,d. Kommune Qeqertalik,2016,30
10,Female,d. Kommune Qeqertalik,2016,47
11,Female,d. Kommune Qeqertalik,2016,49
12,Female,d. Kommune Qeqertalik,2016,45
13,Female,d. Kommune Qeqertalik,2016,42
14,Female,d. Kommune Qeqertalik,2016,58
15,Female,d. Kommune Qeqertalik,2016,40
16,Female,d. Kommune Qeqertalik,2016,34
17,Female,d. Kommune Qeqertalik,2016,72
18,Female,d. Kommune Qeqertalik,2016,68
19,Female,d. Kommune Qeqertalik,2016,80
20,Female,d. Kommune Qeqertalik,2016,53
21,Female,d. Kommune Qeqertalik,2016,58
22,Female,d. Kommune Qeqertalik,2016,58
23,Female,d. Kommune Qeqertalik,2016,57
24,Female,d. Kommune Qeqertalik,2016,41
25,Female,d. Kommune Qeqertalik,2016,55
26,Female,d. Kommune Qeqertalik,2016,43
27,Female,d. Kommune Qeqertalik,2016,47
28,Female,d. Kommune Qeqertalik,2016,39
29,Female,d. Kommune Qeqertalik,2016,49
30,Female,d. Kommune Qeqertalik,2016,37
31,Female,d. Kommune Qeqertalik,2016,45
32,Female,d. Kommune Qeqertalik,2016,33
33,Female,d. Kommune Qeqertalik,2016,34
34,Female,d. Kommune Qeqertalik,2016,33
35,Female,d. Kommune Qeqertalik,2016,44
36,Female,d. Kommune Qeqertalik,2016,34
37,Female,d. Kommune Qeqertalik,2016,26
38,Female,d. Kommune Qeqertalik,2016,24
39,Female,d. Kommune Qeqertalik,2016,29
40,Female,d. Kommune Qeqertalik,2016,27
41,Female,d. Kommune Qeqertalik,2016,28
42,Female,d. Kommune Qeqertalik,2016,21
43,Female,d. Kommune Qeqertalik,2016,32
44,Female,d. Kommune Qeqertalik,2016,25
45,Female,d. Kommune Qeqertalik,2016,33
46,Female,d. Kommune Qeqertalik,2016,39
47,Female,d. Kommune Qeqertalik,2016,44
48,Female,d. Kommune Qeqertalik,2016,55
49,Female,d. Kommune Qeqertalik,2016,54
50,Female,d. Kommune Qeqertalik,2016,45
51,Female,d. Kommune Qeqertalik,2016,59
52,Female,d. Kommune Qeqertalik,2016,58
53,Female,d. Kommune Qeqertalik,2016,51
54,Female,d. Kommune Qeqertalik,2016,46
55,Female,d. Kommune Qeqertalik,2016,53
56,Female,d. Kommune Qeqertalik,2016,38
57,Female,d. Kommune Qeqertalik,2016,42
58,Female,d. Kommune Qeqertalik,2016,38
59,Female,d. Kommune Qeqertalik,2016,37
60,Female,d. Kommune Qeqertalik,2016,38
61,Female,d. Kommune Qeqertalik,2016,28
62,Female,d. Kommune Qeqertalik,2016,28
63,Female,d. Kommune Qeqertalik,2016,30
64,Female,d. Kommune Qeqertalik,2016,22
65,Female,d. Kommune Qeqertalik,2016,29
66,Female,d. Kommune Qeqertalik,2016,24
67,Female,d. Kommune Qeqertalik,2016,19
68,Female,d. Kommune Qeqertalik,2016,14
69,Female,d. Kommune Qeqertalik,2016,24
70,Female,d. Kommune Qeqertalik,2016,18
71,Female,d. Kommune Qeqertalik,2016,22
72,Female,d. Kommune Qeqertalik,2016,21
73,Female,d. Kommune Qeqertalik,2016,20
74,Female,d. Kommune Qeqertalik,2016,11
75,Female,d. Kommune Qeqertalik,2016,15
76,Female,d. Kommune Qeqertalik,2016,13
77,Female,d. Kommune Qeqertalik,2016,11
78,Female,d. Kommune Qeqertalik,2016,7
79,Female,d. Kommune Qeqertalik,2016,10
80,Female,d. Kommune Qeqertalik,2016,17
81,Female,d. Kommune Qeqertalik,2016,7
82,Female,d. Kommune Qeqertalik,2016,8
83,Female,d. Kommune Qeqertalik,2016,7
84,Female,d. Kommune Qeqertalik,2016,6
85,Female,d. Kommune Qeqertalik,2016,6
86,Female,d. Kommune Qeqertalik,2016,7
87,Female,d. Kommune Qeqertalik,2016,4
88,Female,d. Kommune Qeqertalik,2016,3
89,Female,d. Kommune Qeqertalik,2016,0
90,Female,d. Kommune Qeqertalik,2016,4
91,Female,d. Kommune Qeqertalik,2016,0
92,Female,d. Kommune Qeqertalik,2016,1
93,Female,d. Kommune Qeqertalik,2016,0
94,Female,d. Kommune Qeqertalik,2016,0
95,Female,d. Kommune Qeqertalik,2016,0
96,Female,d. Kommune Qeqertalik,2016,0
97,Female,d. Kommune Qeqertalik,2016,0
98,Female,d. Kommune Qeqertalik,2016,0
99,Female,d. Kommune Qeqertalik,2016,0
100+,Female,d. Kommune Qeqertalik,2016,0
0,Male,d. Kommune Qeqertalik,2016,69
1,Male,d. Kommune Qeqertalik,2016,54
2,Male,d. Kommune Qeqertalik,2016,53
3,Male,d. Kommune Qeqertalik,2016,49
4,Male,d. Kommune Qeqertalik,2016,47
5,Male,d. Kommune Qeqertalik,2016,39
6,Male,d. Kommune Qeqertalik,2016,39
7,Male,d. Kommune Qeqertalik,2016,49
8,Male,d. Kommune Qeqertalik,2016,48
9,Male,d. Kommune Qeqertalik,2016,40
10,Male,d. Kommune Qeqertalik,2016,31
11,Male,d. Kommune Qeqertalik,2016,39
12,Male,d. Kommune Qeqertalik,2016,41
13,Male,d. Kommune Qeqertalik,2016,52
14,Male,d. Kommune Qeqertalik,2016,49
15,Male,d. Kommune Qeqertalik,2016,44
16,Male,d. Kommune Qeqertalik,2016,24
17,Male,d. Kommune Qeqertalik,2016,48
18,Male,d. Kommune Qeqertalik,2016,48
19,Male,d. Kommune Qeqertalik,2016,46
20,Male,d. Kommune Qeqertalik,2016,49
21,Male,d. Kommune Qeqertalik,2016,56
22,Male,d. Kommune Qeqertalik,2016,47
23,Male,d. Kommune Qeqertalik,2016,52
24,Male,d. Kommune Qeqertalik,2016,48
25,Male,d. Kommune Qeqertalik,2016,51
26,Male,d. Kommune Qeqertalik,2016,61
27,Male,d. Kommune Qeqertalik,2016,56
28,Male,d. Kommune Qeqertalik,2016,49
29,Male,d. Kommune Qeqertalik,2016,43
30,Male,d. Kommune Qeqertalik,2016,42
31,Male,d. Kommune Qeqertalik,2016,63
32,Male,d. Kommune Qeqertalik,2016,52
33,Male,d. Kommune Qeqertalik,2016,44
34,Male,d. Kommune Qeqertalik,2016,52
35,Male,d. Kommune Qeqertalik,2016,39
36,Male,d. Kommune Qeqertalik,2016,38
37,Male,d. Kommune Qeqertalik,2016,21
38,Male,d. Kommune Qeqertalik,2016,26
39,Male,d. Kommune Qeqertalik,2016,34
40,Male,d. Kommune Qeqertalik,2016,27
41,Male,d. Kommune Qeqertalik,2016,27
42,Male,d. Kommune Qeqertalik,2016,37
43,Male,d. Kommune Qeqertalik,2016,30
44,Male,d. Kommune Qeqertalik,2016,39
45,Male,d. Kommune Qeqertalik,2016,39
46,Male,d. Kommune Qeqertalik,2016,50
47,Male,d. Kommune Qeqertalik,2016,55
48,Male,d. Kommune Qeqertalik,2016,59
